code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
US..DJUSIM,Dow Jones U.S. Industrial Metals & Mining Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213363,False,N/A,False,,N/A
US..DJUSIN,Dow Jones U.S. Industrials Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213364,False,N/A,False,,N/A
US..DJUSIO,Dow Jones U.S. Industrial & Office REITs Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213365,False,N/A,False,,N/A
US..DJUSIP,Dow Jones U.S. Property & Casualty Insurance Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213366,False,N/A,False,,N/A
US..DJUSIQ,Dow Jones U.S. Industrial Engineering Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213367,False,N/A,False,,N/A
US..DJUSIR,Dow Jones U.S. Insurance Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213368,False,N/A,False,,N/A
US..DJUSIS,Dow Jones U.S. Support Services Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213369,False,N/A,False,,N/A
US..DJUSIT,Dow Jones U.S. Industrial Transportation Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213370,False,N/A,False,,N/A
US..DJUSIU,Dow Jones U.S. Reinsurance Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213371,False,N/A,False,,N/A
US..DJUSIV,Dow Jones U.S. Business Support Services Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213372,False,N/A,False,,N/A
US..DJUSIX,Dow Jones U.S. Nonlife Insurance Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213373,False,N/A,False,,N/A
US..DJUSL,Dow Jones U.S. Large-Cap Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213374,False,N/A,False,,N/A
US..DJUSLE,Dow Jones U.S. Leisure Goods Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213375,False,N/A,False,,N/A
US..DJUSLG,Dow Jones U.S. Hotels Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213376,False,N/A,False,,N/A
US..DJUSLW,Dow Jones U.S. Low-Cap Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213378,False,N/A,False,,N/A
US..DJUSM,Dow Jones U.S. Mid-Cap Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213379,False,N/A,False,,N/A
US..DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213380,False,N/A,False,,N/A
US..DJUSME,Dow Jones U.S. Media Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213381,False,N/A,False,,N/A
US..DJUSMF,Dow Jones U.S. Mortgage Finance Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213382,False,N/A,False,,N/A
US..DJUSMG,Dow Jones U.S. Mining Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213383,False,N/A,False,,N/A
