code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
US.LIST91338,AU券商美股定投,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191338,False,N/A,False,,US_NYSE
US.LIST91361,Large Value,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191361,False,N/A,False,,US_NYSE
US.LIST91362,Large Blend,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191362,False,N/A,False,,US_NYSE
US.LIST91363,Large Growth,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191363,False,N/A,False,,US_NYSE
US.LIST91364,Medium Value,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191364,False,N/A,False,,US_NYSE
US.LIST91365,Medium Blend,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191365,False,N/A,False,,US_NYSE
US.LIST91366,Medium Growth,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191366,False,N/A,False,,US_NYSE
US.LIST91367,Small Value,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191367,False,N/A,False,,US_NYSE
US.LIST91368,Small Blend,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191368,False,N/A,False,,US_NYSE
US.LIST91369,Small Growth,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191369,False,N/A,False,,US_NYSE
US.LIST91388,Lower Grade Long Term,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191388,False,N/A,False,,US_NYSE
US.LIST91389,Investor Grade Long Term,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191389,False,N/A,False,,US_NYSE
US.LIST91390,Treasury Grade Long Term,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191390,False,N/A,False,,US_NYSE
US.LIST91391,Lower Grade Medium Term,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191391,False,N/A,False,,US_NYSE
US.LIST91392,Investor Grade Medium Term,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191392,False,N/A,False,,US_NYSE
US.LIST91393,Treasury Grade Medium Term,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191393,False,N/A,False,,US_NYSE
US.LIST91394,Lower Grade Short Term,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191394,False,N/A,False,,US_NYSE
US.LIST91395,Investor Grade Short Term,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191395,False,N/A,False,,US_NYSE
US.LIST91396,Treasury Grade Short Term,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10191396,False,N/A,False,,US_NYSE
US.LIST92009,MY券商美股定投,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10192009,False,N/A,False,,US_NYSE
US.LIST92043,FUTU-CA 美股定投,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10192043,False,N/A,False,,US_NYSE
US.LIST92046,ALL Indices--US--niuniu,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10192046,False,N/A,False,,US_NYSE
US.LIST92054,ALL Indices--US--moomoo,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10192054,False,N/A,False,,US_NYSE
US.LIST92061,Fractional Shares JP,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,10192061,False,N/A,False,,US_NYSE
US.NASDAQ,NASDAQ,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,200302,False,N/A,False,,US_NYSE
US.NYSE,NYSE,0,PLATE,N/A,,N/A,,N/A,N/A,2021-10-27,200301,False,N/A,False,,US_NYSE
US.RPCCS,Chinese Concept,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,200304,False,N/A,False,,US_NYSE
US.STARCS,Star Stocks,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,200305,False,N/A,False,,US_NYSE
US.USAALL,All Stocks,0,PLATE,N/A,,N/A,,N/A,N/A,1970-01-01,200306,False,N/A,False,,US_NYSE
